rmse,mae,mbe,r2,slope,intercept,resid_std,rmse_raw,mae_raw,mbe_raw,slope_raw,intercept_raw,mae_bin0,mbe_bin0,mae_bin1,mbe_bin1,mae_bin2,mbe_bin2,mae_bin3,mbe_bin3,mae_bin4,mbe_bin4,repeat_id,n_splits_requested,n_splits_used,n_bins_raw,n_bins_merged,bins_merged
55.30500674310211,36.53451201088324,4.998987622455249,0.9158476546610652,1.1014565383058281,-112.3494101951967,55.07861557451412,55.30500674310211,36.53451201088324,4.998987622455249,1.1014565383058281,-112.3494101951967,44.58915899342453,-37.515656551449155,28.352924054337908,-10.134242450434586,31.734908438829436,6.069672621461552,28.29800945257614,13.108243700656159,50.684041180598875,48.85077540043463,334,10,10,205,24,1
59.055890323148894,38.74752002441563,8.613215382700632,0.9040458488824585,1.0720250098622444,-74.43326948026674,58.42440160267796,59.055890323148894,38.74752002441563,8.613215382700632,1.0720250098622444,-74.43326948026674,43.69547246512491,-31.68365999921229,35.95901906233733,-4.479395920704105,36.16122149433813,12.72101433072045,25.28926323549852,10.468107739895654,53.54343124358382,51.61978698274345,335,10,10,208,24,1
55.53567815673911,36.66836619140158,5.402203628304072,0.9151442094086066,1.1105958533949238,-122.47247121364444,55.27230540051001,55.53567815673911,36.66836619140158,5.402203628304072,1.1105958533949238,-122.47247121364444,46.201052786535165,-41.16969627385587,29.193525669217244,-6.309635518570641,29.36630080505012,7.285175307822298,27.304547640348865,11.582263287510349,52.66657016192023,50.79112753505557,336,10,10,204,24,1
56.39293465201603,37.48876839455464,6.934973680162803,0.9125042987417569,1.1053584887389722,-114.72259226615984,55.96489273394527,56.39293465201603,37.48876839455464,6.934973680162803,1.1053584887389722,-114.72259226615984,45.250516365730675,-36.33903437953093,30.047407643667924,-9.253796222590989,32.66774060440621,11.284799162656055,26.831241628904124,11.79278129723648,53.71104467072984,52.2754767402501,337,10,10,205,24,1
55.35497778372358,36.31644067399697,5.162990761962867,0.9156955136409998,1.1017439215480227,-112.50111885743263,55.11367427261965,55.35497778372358,36.31644067399697,5.162990761962867,1.1017439215480227,-112.50111885743263,44.277692837028475,-38.36048715966821,28.75029945159502,-7.582059845246236,29.927921905301947,7.762351912230886,28.775882725408085,10.332503565621664,50.97156813379891,49.01534231029995,338,10,10,207,24,1
57.915447557405074,37.7081808380187,6.156045067351033,0.9077160534978781,1.1158570084162536,-127.71441774695927,57.58734387782858,57.915447557405074,37.7081808380187,6.156045067351033,1.1158570084162536,-127.71441774695927,44.83096802856521,-39.85573989191897,28.039817002422495,-7.543246473116781,30.17556358151365,6.2266729878998675,27.18240431664123,10.530527206894966,59.45470680692627,56.759992704433174,339,10,10,205,24,1
56.50165455973493,37.71909198471904,7.662485719586545,0.9121666077093326,1.1093644355542136,-118.54118759534799,55.97966845725998,56.50165455973493,37.71909198471904,7.662485719586545,1.1093644355542136,-118.54118759534799,43.22587905854756,-37.347221553795094,28.147979537161408,-6.529891510949557,33.04260325410428,10.385142401025456,30.28546992759329,13.976036699245896,54.568579026163476,52.94838517126531,340,10,10,209,24,1
60.8705207844982,39.499827004392785,11.357542483304252,0.8980584201200424,1.0660785358611176,-64.65118063810792,59.80155958932815,60.8705207844982,39.499827004392785,11.357542483304252,1.0660785358611176,-64.65118063810792,38.87903600364867,-27.158376925854846,34.52598887495188,-3.665535811408263,39.31488645363513,14.55309451470166,28.817469986326515,13.745177018918485,56.016440802657335,55.02602029732558,341,10,10,204,24,1
59.58816540442233,38.48501291902802,6.25675962433477,0.9023083703624154,1.1257868476256672,-139.07476580980574,59.258775006475524,59.58816540442233,38.48501291902802,6.25675962433477,1.1257868476256672,-139.07476580980574,48.500105999775315,-43.3874601939224,27.91159881429218,-9.326509501851206,29.612745136825435,7.497765148802614,29.224908325550196,14.600912596663315,58.6060510622748,56.631240566559164,342,10,10,204,24,1
55.06791389090299,36.105657852161066,5.052239920400441,0.9165676311607163,1.099269234032327,-109.76095427673636,54.83566368781014,55.06791389090299,36.105657852161066,5.052239920400441,1.099269234032327,-109.76095427673636,44.965930760204756,-38.745095198481074,28.445444414886033,-5.367856529607498,31.25301090270195,6.159109771638461,27.224413752575227,11.616820516224756,49.74033753089971,47.11515417990771,343,10,10,207,24,1
58.528279298331974,38.336008314823744,6.540800136358749,0.9057527173033629,1.1165833234702618,-128.1240492140778,58.1616489724953,58.528279298331974,38.336008314823744,6.540800136358749,1.1165833234702618,-128.1240492140778,44.54336826304532,-38.68768752682549,28.90718036874597,-10.61165686491949,32.65231645577107,8.33882027372032,28.368465540884372,12.14018775715919,58.10863826786183,56.598405713391934,344,10,10,208,24,1
58.08025066325122,37.39919897972631,3.815628940413623,0.9071901033269438,1.1178725882741882,-132.6596671117377,57.9547797243262,58.08025066325122,37.39919897972631,3.815628940413623,1.1178725882741882,-132.6596671117377,50.692828228233225,-46.828097513304456,27.610284255286675,-9.70501642632258,31.36027894603188,8.279347926300973,27.02748441768996,12.097835759595036,51.839004489160665,49.69448892185337,345,10,10,209,24,1
57.63749925290968,37.99809222586316,6.907649295970942,0.9085997077660908,1.1078899277402288,-117.67592015012724,57.222073549750334,57.63749925290968,37.99809222586316,6.907649295970942,1.1078899277402288,-117.67592015012724,42.92248252819797,-36.62350994826406,29.610193394856548,-6.950861185242295,30.455301868651258,5.414599683536085,30.55352494204706,12.914797641228452,57.37079442458999,55.414384775382885,346,10,10,209,24,1
